Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2021-12-20 23:02:18 +0000,Dumbbell Side Bend, 12,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-20 23:02:18 +0000,Dumbbell Side Bend, 12,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Side Laterals to Front Raise, 6,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Side Laterals to Front Raise, 6,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Side Laterals to Front Raise, 9,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Side Laterals to Front Raise, 9,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Hammer Curls, 5,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Hammer Curls, 5,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Hammer Curls, 5,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Hammer Curls, 5,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Dumbbell Bent Over Row, 13,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Dumbbell Bent Over Row, 13,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Dumbbell Bent Over Row, 13,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Dumbbell Bent Over Row, 13,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
